@relation Sax_prediction-2011-06-30T15:40:59-06:00-weka.filters.unsupervised.attribute.Remove-R1

@attribute n_term numeric
@attribute c_term numeric
@attribute y_num numeric
@attribute c_num numeric
@attribute k_num numeric
@attribute h_num numeric
@attribute r_num numeric
@attribute d_num numeric
@attribute e_num numeric
@attribute u_num numeric
@attribute polar_num numeric
@attribute hydrophobic_num numeric
@attribute pi numeric
@attribute charge_at_2.0 numeric
@attribute charge_at_2.5 numeric
@attribute charge_at_3.0 numeric
@attribute charge_at_3.5 numeric
@attribute charge_at_4.0 numeric
@attribute charge_at_4.5 numeric
@attribute charge_at_5.0 numeric
@attribute charge_at_5.5 numeric
@attribute charge_at_6.0 numeric
@attribute charge_at_6.5 numeric
@attribute charge_at_7.0 numeric
@attribute charge_at_7.5 numeric
@attribute charge_at_8.0 numeric
@attribute charge_at_8.5 numeric
@attribute charge_at_9.0 numeric
@attribute charge_at_9.5 numeric
@attribute charge_at_10.0 numeric
@attribute charge_at_10.5 numeric
@attribute charge_at_11.0 numeric
@attribute charge_at_11.5 numeric
@attribute charge_at_12.0 numeric
@attribute fraction numeric

@data
2.36,9.04,0,0,0,0,1,0,1,0,3,9,6.647461,1.690537,1.402628,1.133147,0.916568,0.662451,0.367098,0.153174,0.053676,0.01679,0.002788,-0.007243,-0.027473,-0.083432,-0.223893,-0.477303,-0.743576,-0.904485,-0.97685,-1.021206,-1.091332,-1.247664,5
2.38,8.95,0,0,3,0,0,0,2,0,2,5,9.461182,3.694597,3.396414,3.086991,2.768546,2.303544,1.72736,1.304231,1.106856,1.033975,1.007444,0.991593,0.964069,0.890648,0.710483,0.385287,-0.036196,-0.601779,-1.4208,-2.231905,-2.706845,-2.900788,5
2.36,9.04,0,0,0,0,1,0,0,0,6,7,10.760498,1.696129,1.4201,1.186387,1.067547,1.022386,1.007163,1.002194,1.000435,0.999318,0.997196,0.990982,0.971965,0.916391,0.776051,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,5
2.36,9.04,0,0,0,0,1,0,0,0,6,7,10.760498,1.696129,1.4201,1.186387,1.067547,1.022386,1.007163,1.002194,1.000435,0.999318,0.997196,0.990982,0.971965,0.916391,0.776051,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,5
2.36,9.04,0,0,0,0,1,0,0,0,6,7,10.760498,1.696129,1.4201,1.186387,1.067547,1.022386,1.007163,1.002194,1.000435,0.999318,0.997196,0.990982,0.971965,0.916391,0.776051,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,5
2.34,8.95,0,0,1,0,1,0,1,0,3,9,9.736572,2.680708,2.391452,2.126263,1.913723,1.661463,1.366769,1.153047,1.053567,1.01654,1.002031,0.990403,0.965361,0.896322,0.728815,0.44227,0.133471,-0.149338,-0.465688,-0.770131,-0.995195,-1.215095,5
2.34,8.95,0,0,2,0,0,0,2,0,3,7,6.741211,2.675116,2.37398,2.073023,1.762744,1.301527,0.726703,0.304024,0.106798,0.033983,0.007531,-0.008114,-0.034999,-0.10641,-0.28027,-0.586047,-0.950837,-1.373907,-1.938063,-2.484992,-2.803626,-2.933562,5
2.36,9.04,0,0,1,0,1,1,0,0,2,9,9.781982,2.674232,2.353986,2.003466,1.653046,1.33115,1.130933,1.04495,1.014355,1.003735,0.998513,0.991133,0.971174,0.913493,0.766818,0.494017,0.171061,-0.132358,-0.459588,-0.768119,-0.99455,-1.21489,5
1.83,8.95,0,1,1,0,0,0,0,0,2,11,8.554443,1.40337,1.176136,1.063319,1.020908,1.006638,1.001888,0.9999,0.997765,0.992354,0.975927,0.926641,0.791982,0.498334,0.052561,-0.425958,-0.819812,-1.13113,-1.450563,-1.736568,-1.89993,-1.966184,5
1.83,8.95,0,1,1,0,0,0,0,0,2,11,8.554443,1.40337,1.176136,1.063319,1.020908,1.006638,1.001888,0.9999,0.997765,0.992354,0.975927,0.926641,0.791982,0.498334,0.052561,-0.425958,-0.819812,-1.13113,-1.450563,-1.736568,-1.89993,-1.966184,5
1.83,8.95,0,1,1,0,0,0,0,0,2,11,8.554443,1.40337,1.176136,1.063319,1.020908,1.006638,1.001888,0.9999,0.997765,0.992354,0.975927,0.926641,0.791982,0.498334,0.052561,-0.425958,-0.819812,-1.13113,-1.450563,-1.736568,-1.89993,-1.966184,5
2.36,8.95,0,0,1,0,2,0,2,0,2,7,9.733643,3.684945,3.385156,3.079906,2.765587,2.302514,1.727026,1.30413,1.10684,1.034022,1.007625,0.992176,0.965912,0.896467,0.728767,0.441957,0.13243,-0.152637,-0.476051,-0.802182,-1.089983,-1.463854,5
2.34,8.95,0,1,2,0,0,0,0,0,2,10,9.610596,2.686299,2.408922,2.179497,2.064682,2.021331,2.006625,2.001405,1.998233,1.992475,1.975882,1.926361,1.791055,1.495393,1.043316,0.545376,0.094829,-0.359001,-0.9333,-1.483481,-1.803148,-1.93341,5
2.34,8.95,0,0,2,0,1,1,0,0,3,6,10.542236,3.664403,3.34281,2.996582,2.650201,2.330161,2.130604,2.044823,2.014247,2.003486,1.997756,1.988779,1.964007,1.893246,1.719527,1.413591,1.048107,0.622789,0.051574,-0.517044,-0.898414,-1.182321,5
2.36,9.04,0,0,0,0,1,0,0,0,5,8,10.760498,1.696129,1.4201,1.186387,1.067547,1.022386,1.007163,1.002194,1.000435,0.999318,0.997196,0.990982,0.971965,0.916391,0.776051,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,5
2.36,9.04,0,0,0,0,1,0,0,0,5,8,10.760498,1.696129,1.4201,1.186387,1.067547,1.022386,1.007163,1.002194,1.000435,0.999318,0.997196,0.990982,0.971965,0.916391,0.776051,0.522679,0.256418,0.095513,0.023149,-0.021206,-0.091332,-0.247664,5
2.36,9.04,0,0,0,0,2,1,0,0,3,8,10.606689,2.674232,2.353986,2.003466,1.653046,1.33115,1.130934,1.044953,1.014364,1.003764,0.998605,0.991425,0.972096,0.916402,0.77596,0.522352,0.255374,0.092213,0.012786,-0.053258,-0.186119,-0.496423,5
2.34,8.95,0,0,1,0,1,1,1,0,3,7,6.645508,2.658811,2.325338,1.943342,1.499222,0.970227,0.49054,0.195806,0.067496,0.020987,0.003442,-0.009151,-0.034498,-0.103634,-0.271171,-0.557725,-0.866528,-1.149338,-1.465688,-1.770131,-1.995195,-2.215095,5
2.34,8.95,0,0,2,0,0,1,1,0,0,11,6.639648,2.658811,2.325338,1.943342,1.499222,0.970226,0.490539,0.195803,0.067487,0.020958,0.003349,-0.009442,-0.03542,-0.106543,-0.280312,-0.58606,-0.950841,-1.373909,-1.938063,-2.484992,-2.803626,-2.933562,5
2.34,8.95,0,0,2,0,0,1,1,0,0,11,6.639648,2.658811,2.325338,1.943342,1.499222,0.970226,0.490539,0.195803,0.067487,0.020958,0.003349,-0.009442,-0.03542,-0.106543,-0.280312,-0.58606,-0.950841,-1.373909,-1.938063,-2.484992,-2.803626,-2.933562,5
2.17,9.04,1,0,0,1,2,0,0,0,2,7,11.136963,3.596529,3.318362,3.127852,3.041528,3.004665,2.973971,2.910468,2.759899,2.499151,2.237153,2.081029,1.999921,1.917818,1.752888,1.444909,1.043615,0.632521,0.283708,0.05189,-0.150294,-0.48481,5
2.11,8.95,0,0,1,2,0,1,0,0,3,8,7.625977,3.540888,3.222713,2.929203,2.618334,2.301669,2.066485,1.862112,1.533466,1.003426,0.478329,0.170887,0.026254,-0.083977,-0.264818,-0.555414,-0.864855,-1.145839,-1.455263,-1.738059,-1.900402,-1.966334,5
2.11,8.95,0,0,1,2,0,1,0,0,3,8,7.625977,3.540888,3.222713,2.929203,2.618334,2.301669,2.066485,1.862112,1.533466,1.003426,0.478329,0.170887,0.026254,-0.083977,-0.264818,-0.555414,-0.864855,-1.145839,-1.455263,-1.738059,-1.900402,-1.966334,5
2.11,8.95,0,0,1,2,0,1,0,0,3,8,7.625977,3.540888,3.222713,2.929203,2.618334,2.301669,2.066485,1.862112,1.533466,1.003426,0.478329,0.170887,0.026254,-0.083977,-0.264818,-0.555414,-0.864855,-1.145839,-1.455263,-1.738059,-1.900402,-1.966334,5
1.82,9.04,0,0,1,1,1,0,0,0,2,9,11.513428,3.397742,3.172506,3.060975,3.01731,2.996653,2.971402,2.909657,2.759658,2.499125,2.237304,2.08158,2.001681,1.923347,1.769956,1.495012,1.171375,0.867741,0.540443,0.231891,0.005453,-0.214889,5
2.34,9.04,0,0,1,0,1,0,4,0,1,7,4.254883,2.663932,2.339036,1.966543,1.460785,0.58166,-0.553419,-1.393993,-1.786646,-1.930834,-1.980533,-2.002214,-2.02672,-2.085841,-2.232971,-2.505916,-2.828918,-3.132351,-3.459586,-3.768118,-3.99455,-4.21489,5
2.02,9.04,0,0,1,0,2,0,0,0,2,11,12.489014,3.511511,3.248759,3.094786,3.032049,3.010353,3.003271,3.000952,3.000033,2.999163,2.997062,2.990671,2.971018,2.913414,2.766699,2.493682,2.170013,1.864341,1.530049,1.199829,0.910662,0.536351,5
2.36,9.04,0,0,0,0,3,0,0,0,2,11,12.780518,3.696129,3.4201,3.186387,3.067547,3.022386,3.007163,3.002194,3.000435,2.999317,2.997194,2.990975,2.971944,2.916324,2.775841,2.522017,2.254326,2.088912,2.002423,1.914691,1.719093,1.254818,5
2.36,9.04,0,0,1,1,3,0,1,0,2,6,12.193115,5.690437,5.402312,5.132148,4.913415,4.65255,4.336444,4.062262,3.813413,3.516759,3.242945,3.083364,3.002227,2.923461,2.769803,2.494367,2.169289,1.861142,1.519718,1.167788,0.815878,0.287593,5
2.36,9.04,0,0,0,0,3,0,0,0,2,11,12.780518,3.696129,3.4201,3.186387,3.067547,3.022386,3.007163,3.002194,3.000435,2.999317,2.997194,2.990975,2.971944,2.916324,2.775841,2.522017,2.254326,2.088912,2.002423,1.914691,1.719093,1.254818,5
2.18,9.04,0,0,1,0,1,0,1,0,5,7,9.781982,2.596566,2.306226,2.078218,1.894694,1.654966,1.364669,1.152397,1.053421,1.016682,1.00267,0.992454,0.971592,0.913625,0.76686,0.49403,0.171065,-0.132357,-0.459588,-0.768119,-0.99455,-1.21489,5
2.18,9.04,0,0,1,0,1,0,1,0,5,7,9.781982,2.596566,2.306226,2.078218,1.894694,1.654966,1.364669,1.152397,1.053421,1.016682,1.00267,0.992454,0.971592,0.913625,0.76686,0.49403,0.171065,-0.132357,-0.459588,-0.768119,-0.99455,-1.21489,5
2.18,9.04,0,0,1,0,1,0,1,0,5,7,9.781982,2.596566,2.306226,2.078218,1.894694,1.654966,1.364669,1.152397,1.053421,1.016682,1.00267,0.992454,0.971592,0.913625,0.76686,0.49403,0.171065,-0.132357,-0.459588,-0.768119,-0.99455,-1.21489,5
2.32,8.95,0,0,3,0,0,0,0,0,3,10,10.8396,3.676302,3.397842,3.172821,3.061971,3.020453,3.006525,3.001964,3.000278,2.999,2.996251,2.98804,2.962944,2.890292,2.710371,2.385251,1.963793,1.398218,0.579199,-0.231905,-0.706845,-0.900788,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.18,9.04,1,0,2,0,1,1,1,0,2,6,9.389404,3.574669,3.240112,2.895297,2.480193,1.963728,1.488436,1.195144,1.067313,1.021015,1.003718,0.991755,0.968117,0.902288,0.731418,0.386931,-0.126366,-0.820019,-1.671435,-2.409894,-2.861946,-3.170504,5
2.36,9.04,0,1,1,0,2,1,2,0,0,7,6.364258,3.663047,3.31904,2.896979,2.351066,1.611214,0.850594,0.346249,0.11875,0.032115,-0.01077,-0.067294,-0.200535,-0.484027,-0.909475,-1.374819,-1.784297,-2.120745,-2.465187,-2.798659,-3.088859,-3.463498,5
1.88,9.04,0,0,1,1,1,1,1,0,1,9,7.518555,3.40377,3.10957,2.833348,2.45479,1.946447,1.455416,1.103493,0.826858,0.521054,0.244309,0.083802,0.002384,-0.07643,-0.229973,-0.504966,-0.828618,-1.132256,-1.459556,-1.768109,-1.994547,-2.214889,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,8.95,0,0,1,0,0,1,0,0,2,13,6.305664,1.664403,1.34281,0.996582,0.650202,0.330162,0.130605,0.044826,0.014256,0.003515,-0.002149,-0.010922,-0.03505,-0.103778,-0.271122,-0.557412,-0.865487,-1.146039,-1.455326,-1.738079,-1.900408,-1.966336,5
2.28,9.04,0,0,0,0,2,1,0,0,0,13,10.606689,2.633923,2.309884,1.977127,1.642327,1.327453,1.129731,1.044569,1.014242,1.003726,0.998593,0.991421,0.972094,0.916402,0.77596,0.522352,0.255374,0.092213,0.012786,-0.053258,-0.186119,-0.496423,5
2.19,9.04,0,0,2,0,2,0,4,0,2,4,6.93457,4.585293,4.258871,3.921149,3.44277,2.575502,1.444583,0.605367,0.213143,0.069072,0.019352,-0.002518,-0.027665,-0.088817,-0.242322,-0.534913,-0.915324,-1.363523,-1.952687,-2.547083,-2.992556,-3.430875,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.34,9.04,0,0,0,0,1,1,1,0,3,9,3.97168,1.658811,1.325338,0.943342,0.499223,-0.029771,-0.509452,-0.80417,-0.932428,-0.978774,-0.995805,-1.006798,-1.027332,-1.083387,-1.223879,-1.477299,-1.743574,-1.904485,-1.97685,-2.021206,-2.091332,-2.247664,5
2.18,9.04,0,1,1,0,1,3,1,0,1,7,3.801758,2.530874,2.107882,1.529448,0.651169,-0.418809,-1.264228,-1.719988,-1.906878,-1.97654,-2.013564,-2.068181,-2.200806,-2.484083,-2.909399,-3.374497,-3.783254,-4.117445,-4.454824,-4.766607,-4.994072,-5.214739,5
2.32,8.95,0,0,1,0,0,0,0,0,3,15,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,3,15,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
1.82,8.95,0,0,2,1,0,1,1,0,4,9,7.467773,3.370253,3.088919,2.824813,2.451828,1.94548,1.4551,1.103371,0.826751,0.520805,0.243554,0.081452,-0.004772,-0.096644,-0.277161,-0.585061,-0.950525,-1.373809,-1.938031,-2.484982,-2.803623,-2.933561,5
1.88,9.04,0,0,1,0,1,2,0,0,2,11,6.491211,2.387565,2.061244,1.704666,1.194421,0.625047,0.249905,0.086181,0.027799,0.008029,-0.000125,-0.008435,-0.02869,-0.086464,-0.233168,-0.505979,-0.828938,-1.132358,-1.459588,-1.768119,-1.99455,-2.21489,5
2.17,9.04,0,0,1,0,4,0,0,0,4,7,12.959229,5.596629,5.318678,5.128851,5.044681,5.014566,5.004626,5.001383,5.000169,4.999206,4.997074,4.990669,4.970999,4.913348,4.76649,4.49302,4.167921,3.85774,3.509323,3.135726,2.721087,2.038832,5
2.38,8.95,0,0,3,0,0,0,1,0,6,7,10.259521,3.700189,3.413886,3.140231,2.919526,2.663479,2.367425,2.153252,2.053616,2.016503,2.001852,1.989818,1.963507,1.89047,1.710427,1.385269,0.963798,0.39822,-0.420801,-1.231905,-1.706845,-1.900788,5
2.11,8.95,0,0,1,0,0,1,1,0,5,9,3.963867,1.535496,1.205873,0.877961,0.473659,-0.038464,-0.512273,-0.805091,-0.932788,-0.979102,-0.996586,-1.009156,-1.034491,-1.103601,-1.271066,-1.557394,-1.865482,-2.146037,-2.455325,-2.738079,-2.900408,-2.966336,5
2.11,8.95,0,0,1,0,1,1,0,0,6,9,9.736572,2.541088,2.223346,1.931201,1.624638,1.321471,1.127792,1.04393,1.013972,1.003425,0.997821,0.989065,0.964937,0.896188,0.728773,0.442257,0.133467,-0.149339,-0.465689,-0.770131,-0.995195,-1.215095,5
2.34,8.95,1,0,3,1,0,1,1,0,2,8,9.297119,4.658711,4.325022,3.942343,3.496069,2.960324,2.459882,2.104882,1.827198,1.520843,1.24324,1.080321,0.991617,0.891976,0.687384,0.307835,-0.247957,-1.061472,-2.149879,-3.126758,-3.671019,-3.889174,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.32,8.95,0,0,1,0,0,0,0,0,4,14,9.739502,1.676302,1.397842,1.172821,1.061971,1.020454,1.006527,1.00197,1.000296,0.999059,0.996437,0.98863,0.964809,0.896177,0.728863,0.442584,0.134511,-0.146039,-0.455326,-0.738079,-0.900408,-0.966336,5
2.34,9.04,0,0,1,0,2,1,1,0,2,9,9.779053,3.658811,3.325338,2.943342,2.499223,1.970229,1.490547,1.195827,1.067562,1.021196,1.004101,0.992904,0.971725,0.913637,0.76677,0.493704,0.17002,-0.135657,-0.469951,-0.80017,-1.089338,-1.463649,5
2.02,8.95,0,0,1,0,1,0,0,0,4,13,11.511963,2.511511,2.248759,2.094786,2.032048,2.010351,2.003264,2.000931,1.999967,1.998954,1.996403,1.988616,1.964795,1.896143,1.728758,1.442252,1.133465,0.85066,0.534311,0.229869,0.004805,-0.215095,5
2.17,8.95,4,0,1,1,1,0,1,0,1,7,9.094971,3.590937,3.300889,3.074611,2.890547,2.644725,2.33389,2.061398,1.812983,1.516129,1.241186,1.077903,0.985274,0.872464,0.627127,0.129519,-0.714506,-1.988405,-3.382097,-4.349572,-4.851902,-5.168644,5
2.17,8.95,4,0,1,1,1,0,1,0,1,7,9.094971,3.590937,3.300889,3.074611,2.890547,2.644725,2.33389,2.061398,1.812983,1.516129,1.241186,1.077903,0.985274,0.872464,0.627127,0.129519,-0.714506,-1.988405,-3.382097,-4.349572,-4.851902,-5.168644,5
2.17,8.95,4,0,1,1,1,0,1,0,1,7,9.094971,3.590937,3.300889,3.074611,2.890547,2.644725,2.33389,2.061398,1.812983,1.516129,1.241186,1.077903,0.985274,0.872464,0.627127,0.129519,-0.714506,-1.988405,-3.382097,-4.349572,-4.851902,-5.168644,5
2.28,8.95,0,1,2,0,1,1,1,0,1,12,8.544189,3.628331,3.29241,2.92388,2.491326,1.967449,1.489449,1.194861,1.065313,1.014366,0.982874,0.928577,0.791747,0.495582,0.043281,-0.454932,-0.90621,-1.362299,-1.943662,-2.515532,-2.897935,-3.18217,5
2.36,8.95,0,1,2,0,1,1,0,0,2,13,9.609131,3.674231,3.353984,3.003459,2.653024,2.331082,2.130717,2.044266,2.012194,1.996932,1.977294,1.926806,1.791186,1.495404,1.043225,0.54505,0.093784,-0.362301,-0.943663,-1.515533,-1.897935,-2.18217,5
2.19,8.95,0,1,3,1,1,1,2,0,1,8,8.536865,5.574479,5.227383,4.843702,4.327054,3.594167,2.817614,2.254574,1.878178,1.531773,1.228615,1.020962,0.822028,0.502718,0.037243,-0.482582,-0.991248,-1.590069,-2.426368,-3.262435,-3.80115,-4.149395,5
2.28,8.95,0,0,3,1,1,0,0,0,3,10,11.772705,5.65572,5.375682,5.159049,5.053675,5.008785,4.975298,4.910872,4.759966,4.498981,4.236497,4.078944,3.993586,3.90016,3.713418,3.385919,2.963063,2.395017,1.568868,0.736053,0.198371,-0.149546,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.34,8.95,0,0,1,0,0,2,0,0,2,16,3.686523,1.642506,1.276696,0.813661,0.2357,-0.361075,-0.745624,-0.912415,-0.971815,-0.992038,-1.000739,-1.010476,-1.034909,-1.103734,-1.271108,-1.557408,-1.865486,-2.146039,-2.455326,-2.738079,-2.900408,-2.966336,5
2.28,8.95,1,0,1,0,1,0,2,0,3,11,6.731445,2.644636,2.341054,2.053568,1.754868,1.298816,0.72582,0.303737,0.106692,0.033899,0.007345,-0.008675,-0.036763,-0.11194,-0.297339,-0.63615,-1.078597,-1.609128,-2.194798,-2.664993,-2.959373,-3.203482,5
2.21,9.04,0,1,1,0,1,0,1,0,7,10,8.596924,2.612991,2.321526,2.086301,1.897781,1.655949,1.364799,1.151844,1.05137,1.01013,0.982208,0.930481,0.79877,0.515783,0.090559,-0.374511,-0.783258,-1.117447,-1.454824,-1.766607,-1.994072,-2.214739,5
2.2,8.95,1,0,1,1,0,0,1,0,5,12,7.456055,2.607445,2.316072,2.082566,1.893591,1.645753,1.334229,1.061529,0.813097,0.516395,0.241997,0.080459,-0.006662,-0.102184,-0.294138,-0.634837,-1.07724,-1.605729,-2.184404,-2.632932,-2.864582,-2.954722,5
2.2,8.95,1,0,1,1,0,0,1,0,5,12,7.456055,2.607445,2.316072,2.082566,1.893591,1.645753,1.334229,1.061529,0.813097,0.516395,0.241997,0.080459,-0.006662,-0.102184,-0.294138,-0.634837,-1.07724,-1.605729,-2.184404,-2.632932,-2.864582,-2.954722,5
2.34,8.95,0,0,1,1,0,2,0,0,6,15,4.991211,2.642406,2.27638,1.812662,1.232548,0.629024,0.223722,-0.003324,-0.212068,-0.492038,-0.760486,-0.919567,-1.004255,-1.093833,-1.267956,-1.556409,-1.86517,-2.145939,-2.455294,-2.738069,-2.900405,-2.966335,5
